infrastructure/standards/sleep/scripts/main.sh,0.0,0.0,6107136,10895,0,0.0,0.0,,3.0086092650017235,2025-01-09T10:01:48.966052+00:00
infrastructure/standards/time-in-shell-subprocess/scripts/main.sh,1.2,0.0,6356992,36096,105,0.0,0.0,,12.133435242001724,2025-01-09T10:35:23.740216+00:00
infrastructure/standards/user-time-in-shell/scripts/main.sh,1.17,0.0,6086656,25167,35,1.17,0.0,,11.831733131002693,2025-01-09T10:35:02.410862+00:00
infrastructure/standards/user-time/scripts/main.sh,2.04,0.0,8966144,104509,110,0.0,0.0,,3.1068732499988982,2025-01-09T10:34:54.058974+00:00
infrastructure/standards/write-only/scripts/main.sh,0.0,0.0,6115328,19568,155,0.0,0.0,,1.1044611960023758,2025-01-09T19:52:06.099046+00:00
infrastructure/standards/write-only/scripts/main.sh,17.59,0.02,13950976,2019568,1001000056,17.59,0.02,,18.637729993002722,2025-01-09T19:52:21.575249+00:00
oneliners/scripts/bi-grams.sh,456.0,39.83,19935232,63476405984,60396294192,0.0,0.0,oneliners/inputs/3G.txt,306.3449984120016,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/diff.sh,40.31,22.75,6173548544,41664793770,35502725175,0.0,0.0,oneliners/inputs/3G.txt,31.359198614001798,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/nfa-regex.sh,2051.09,3.64,7954432,3081032067,3017179000,0.0,0.0,oneliners/inputs/1G.txt,2054.286793858002,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/set-diff.sh,45.13,6.04,23072768,16158325285,10322619000,0.0,0.0,oneliners/inputs/3G.txt,41.76791222299653,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/sort.sh,16.25,8.03,17514496,14670369326,14670353576,0.0,0.0,oneliners/inputs/3G.txt,24.144634958996903,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/sort-sort.sh,26.63,14.71,28725248,29181544408,29181519504,0.0,0.0,oneliners/inputs/3G.txt,37.78146599899628,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/spell.sh,258.5,19.39,16728064,35232884718,32145078942,0.0,0.0,oneliners/inputs/dict.txt;oneliners/inputs/3G.txt,194.78274173499813,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/top-n.sh,342.71,20.14,17207296,29263494172,26182503748,0.0,0.0,oneliners/inputs/3G.txt,291.26818277599523,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/uniq-ips.sh,15.81,2.19,18141184,4057128291,4057091781,0.0,0.0,oneliners/inputs/logs-popcount-org.txt,16.028605183993932,2025-01-09T10:52:28.345052+00:00
oneliners/scripts/wf.sh,342.23,20.6,16318464,29263483079,26182598348,0.0,0.0,oneliners/inputs/3G.txt,292.4622620279988,2025-01-09T10:52:28.345052+00:00
unix50/scripts/10.sh,30.94,4.59,19017728,11818278202,8673197102,0.0,0.0,unix50/inputs/4_3G.txt,13.631378808997397,2025-01-09T10:52:45.840370+00:00
