nlp/scripts/sort.sh,assignment:3;variable_use:9;command(mkdir):1;quoted_control:5;dollar_paren_shell_control:1;command(cat):1;command(tr):1;command(grep):1;command(sort):2;command(uniq):1;file_redirection:1;pipeline:1;for_command:1;command(echo):1
nlp/scripts/count_consonant_seq.sh,assignment:3;variable_use:9;command(mkdir):1;quoted_control:6;dollar_paren_shell_control:1;command(cat):1;command(tr):2;command(sort):1;command(uniq):1;file_redirection:1;pipeline:1;for_command:1;command(echo):1
nlp/scripts/count_trigrams.sh,assignment:5;variable_use:28;command(mkdir):1;quoted_control:5;dollar_paren_shell_control:2;command(cat):2;file_redirection:4;command(tail):2;command(paste):1;command(sort):1;command(uniq):1;pipeline:2;command(rm):1;function_command:1;command(export):1;command(tr):1;command(grep):1;command(pure_func):1;for_command:1;command(echo):1
nlp/scripts/bigrams.sh,assignment:5;variable_use:22;command(mkdir):1;quoted_control:5;dollar_paren_shell_control:2;command(cat):2;file_redirection:3;command(tail):1;command(paste):1;command(rm):1;function_command:1;command(export):1;command(tr):1;command(grep):1;command(pure_func):1;command(sort):1;command(uniq):1;pipeline:1;for_command:1;command(echo):1
nlp/scripts/count_words.sh,assignment:3;variable_use:9;command(mkdir):1;quoted_control:5;dollar_paren_shell_control:1;command(cat):1;command(tr):1;command(grep):1;command(sort):1;command(uniq):1;file_redirection:1;pipeline:1;for_command:1;command(echo):1
nlp/scripts/vowel_sequencies_gr_1K.sh,assignment:3;variable_use:9;command(mkdir):1;quoted_control:8;dollar_paren_shell_control:1;command(cat):1;command(tr):2;command(grep):1;command(sort):1;command(uniq):1;command(awk):1;file_redirection:1;pipeline:1;for_command:1;command(echo):1
nlp/scripts/bigrams_appear_twice.sh,assignment:5;variable_use:25;command(mkdir):1;quoted_control:6;dollar_paren_shell_control:2;command(cat):2;file_redirection:4;command(tail):1;command(paste):1;command(sort):1;command(uniq):1;pipeline:2;command(awk):1;command(rm):1;function_command:1;command(export):1;command(tr):1;command(grep):1;command(pure_func):1;for_command:1;command(echo):1
nlp/scripts/compare_exodus_genesis.sh,assignment:7;variable_use:28;command(mkdir):1;dollar_paren_shell_control:2;command(cat):3;file_redirection:3;command(tr):2;quoted_control:6;command(sort):3;pipeline:3;command(uniq):1;command(head):1;command(rm):1;function_command:1;command(export):1;command(grep):1;command(pure_func):1;for_command:1;command(echo):1
nlp/scripts/uppercase_by_type.sh,assignment:3;variable_use:9;command(mkdir):1;quoted_control:6;dollar_paren_shell_control:1;command(cat):1;command(tr):1;command(grep):2;command(sort):1;file_redirection:1;pipeline:1;for_command:1;command(echo):1
nlp/scripts/find_anagrams.sh,assignment:5;variable_use:22;command(mkdir):1;quoted_control:6;dollar_paren_shell_control:2;command(sort):2;file_redirection:4;command(rev):1;command(uniq):1;command(awk):1;pipeline:2;command(rm):1;function_command:1;command(export):1;command(cat):1;command(tr):1;command(grep):1;command(pure_func):1;for_command:1;command(echo):1
nlp/scripts/count_vowel_seq.sh,assignment:3;variable_use:9;command(mkdir):1;quoted_control:6;dollar_paren_shell_control:1;command(cat):1;command(tr):2;command(sort):1;command(uniq):1;file_redirection:1;pipeline:1;for_command:1;command(echo):1
oneliners/scripts/spell.sh,assignment:1;variable_use:3;command(cat):1;command(sed):1;quoted_control:3;command(col):1;command(tr):3;command(sort):1;command(uniq):1;command(comm):1;pipeline:1
oneliners/scripts/wf.sh,command(cat):1;variable_use:1;command(tr):2;quoted_control:3;command(grep):1;command(sort):2;command(uniq):1;pipeline:1
oneliners/scripts/bi-gram.aux.sh,assignment:20;dollar_paren_shell_control:7;command(mkfifo):6;variable_use:50;command(tee):1;command(tail):3;command(paste):3;command(sed):2;quoted_control:2;pipeline:4;command(rm):7;function_command:3;command(cat):7;file_redirection:9;background:5;command(head):1;command(wait):2;command(export):3
oneliners/scripts/top-n.sh,command(cat):1;variable_use:1;command(tr):2;quoted_control:3;command(grep):1;command(sort):2;command(uniq):1;command(sed):1;pipeline:1
oneliners/scripts/sort-sort.sh,command(cat):1;variable_use:1;command(tr):1;command(sort):2;pipeline:1
oneliners/scripts/diff.sh,command(mkfifo):1;command(cat):2;variable_use:2;command(tr):2;quoted_control:4;command(sort):2;file_redirection:2;pipeline:2;command(diff):1;command(rm):1
oneliners/scripts/sort.sh,command(cat):1;variable_use:1;command(sort):1;pipeline:1
oneliners/scripts/bi-grams.sh,command(.):1;command(cat):1;variable_use:1;command(tr):2;quoted_control:3;command(grep):1;command(bigrams_aux):1;command(sort):1;command(uniq):1;pipeline:1
oneliners/scripts/set-diff.sh,command(mkfifo):1;command(cat):2;variable_use:2;command(cut):2;quoted_control:4;command(tr):1;command(sort):2;file_redirection:2;pipeline:2;command(comm):1;command(rm):1
oneliners/scripts/nfa-regex.sh,command(cat):1;variable_use:1;command(tr):1;command(grep):1;quoted_control:1;pipeline:1
sklearn/run.sh,assignment:15;quoted_control:17;variable_use:118;command(export):1;command(echo):17;dup_redirection:17;dollar_paren_shell_control:3
riker/scripts/lua/build.sh,assignment:1;quoted_control:1;command(gcc):5;variable_use:3;dollar_paren_shell_control:1;command(ar):1;command(ranlib):1
riker/scripts/xz-clang/build.sh,assignment:3;quoted_control:3;command(mv):10;command(clang):3;variable_use:7;command(rm):1;command(ln):1
riker/scripts/vim/build.sh,command(cd):1;assignment:6;quoted_control:40;command(echo):12;file_redirection:14;command(sed):4;pipeline:8;variable_use:7;command(tr):4;command(logname):1;command(hostname):1;command(sh):2;command(gcc):1
